id,username,class,level,hp,inventory
542,svaliantf1,Bard,37,256,"[{'id': 1, 'item_name': 'Stone Arm', 'price': 116948, 'rarity': 5, 'type': 'Armor', 'atk': 0, 'def': 0, 'hp_regen': 0}, {'id': 2, 'item_name': 'Stone Arm', 'price': 153625, 'rarity': 5, 'type': 'Map', 'atk': 0, 'def': 0, 'hp_regen': 0}]"
543,wstalmanf2,Wizard,46,91,"[{'id': 1, 'item_name': 'Extortion of Vulnerabilities', 'price': 245783, 'rarity': 2, 'type': 'Map', 'atk': 0, 'def': 0, 'hp_regen': 0}, {'id': 2, 'item_name': 'Inferno', 'price': 234116, 'rarity': 2, 'type': 'Cape', 'atk': 0, 'def': 99, 'hp_regen': 0}, {'id': 3, 'item_name': 'Barrier Sphere', 'price': 84246, 'rarity': 3, 'type': 'Pizza', 'atk': 0, 'def': 0, 'hp_regen': 137}, {'id': 4, 'item_name': 'Carnage of Pride', 'price': 111883, 'rarity': 1, 'type': 'Shield', 'atk': 0, 'def': 138, 'hp_regen': 0}]"
544,fricciardellif3,Theif,49,72,"[{'id': 1, 'item_name': 'Extinguish', 'price': 122652, 'rarity': 2, 'type': 'Spell', 'atk': 64, 'def': 0, 'hp_regen': 0}, {'id': 2, 'item_name': 'Seed', 'price': 177961, 'rarity': 5, 'type': 'Bow', 'atk': 242, 'def': 0, 'hp_regen': 0}, {'id': 3, 'item_name': 'Hymn of Water', 'price': 91687, 'rarity': 4, 'type': 'Bow', 'atk': 112, 'def': 0, 'hp_regen': 0}]"
545,lpringlef4,Hero,18,129,"[{'id': 1, 'item_name': 'Stone Arm', 'price': 144952, 'rarity': 5, 'type': 'Shield', 'atk': 0, 'def': 254, 'hp_regen': 0}, {'id': 2, 'item_name': 'Vajra Sword', 'price': 244244, 'rarity': 1, 'type': 'Spell', 'atk': 249, 'def': 0, 'hp_regen': 0}, {'id': 3, 'item_name': 'Tin Arm', 'price': 199466, 'rarity': 2, 'type': 'Map', 'atk': 0, 'def': 0, 'hp_regen': 0}, {'id': 4, 'item_name': 'Lapis', 'price': 133977, 'rarity': 2, 'type': 'Shield', 'atk': 0, 'def': 188, 'hp_regen': 0}]"
546,padamecf5,Hero,13,21,"[{'id': 1, 'item_name': 'Mop', 'price': 56178, 'rarity': 3, 'type': 'Cape', 'atk': 0, 'def': 11, 'hp_regen': 0}, {'id': 2, 'item_name': 'Tin Arm', 'price': 50157, 'rarity': 5, 'type': 'Armor', 'atk': 0, 'def': 0, 'hp_regen': 0}, {'id': 3, 'item_name': 'Vajra Sword', 'price': 210074, 'rarity': 5, 'type': 'Sword', 'atk': 135, 'def': 0, 'hp_regen': 0}]"
547,yshimwellf6,Theif,51,224,"[{'id': 1, 'item_name': 'Demonic Blitz', 'price': 248864, 'rarity': 2, 'type': 'Armor', 'atk': 0, 'def': 0, 'hp_regen': 0}]"
548,dforderf7,Bard,31,160,"[{'id': 1, 'item_name': 'Barrier Sphere', 'price': 156749, 'rarity': 5, 'type': 'Helmet', 'atk': 0, 'def': 0, 'hp_regen': 0}, {'id': 2, 'item_name': 'Stone Arm', 'price': 150902, 'rarity': 4, 'type': 'Pizza', 'atk': 0, 'def': 0, 'hp_regen': 70}]"
549,aathowf8,Necromancer,5,62,"[{'id': 1, 'item_name': 'Prismastone', 'price': 144279, 'rarity': 2, 'type': 'Cape', 'atk': 0, 'def': 55, 'hp_regen': 0}, {'id': 2, 'item_name': 'Vajra Sword', 'price': 234554, 'rarity': 3, 'type': 'Gem', 'atk': 0, 'def': 0, 'hp_regen': 0}, {'id': 3, 'item_name': 'Elixir', 'price': 139769, 'rarity': 4, 'type': 'Pizza', 'atk': 0, 'def': 0, 'hp_regen': 161}]"
550,bbluntf9,Druid,51,25,"[{'id': 1, 'item_name': 'Lapis', 'price': 124525, 'rarity': 1, 'type': 'Helmet', 'atk': 0, 'def': 0, 'hp_regen': 0}, {'id': 2, 'item_name': '', 'price': 59968, 'rarity': 1, 'type': 'Map', 'atk': 0, 'def': 0, 'hp_regen': 0}, {'id': 3, 'item_name': 'Carnage of Pride', 'price': 182605, 'rarity': 5, 'type': 'Bow', 'atk': 63, 'def': 0, 'hp_regen': 0}, {'id': 4, 'item_name': 'Paralyzing of Rituals', 'price': 9099, 'rarity': 1, 'type': 'Spell', 'atk': 40, 'def': 0, 'hp_regen': 0}, {'id': 5, 'item_name': 'Wooden Sword', 'price': 25652, 'rarity': 3, 'type': 'Armor', 'atk': 0, 'def': 0, 'hp_regen': 0}]"
551,edeversonfa,Viking,33,96,"[{'id': 1, 'item_name': 'Mage Barrage', 'price': 149324, 'rarity': 3, 'type': 'Beer', 'atk': 0, 'def': 0, 'hp_regen': 206}]"
552,ttrousdellfb,Warlord,1,46,"[{'id': 1, 'item_name': 'Stone Arm', 'price': 241524, 'rarity': 4, 'type': 'Cape', 'atk': 0, 'def': 253, 'hp_regen': 0}, {'id': 2, 'item_name': 'Elixir', 'price': 193570, 'rarity': 2, 'type': 'Boots', 'atk': 0, 'def': 0, 'hp_regen': 0}, {'id': 3, 'item_name': 'Slasher', 'price': 40195, 'rarity': 4, 'type': 'Shield', 'atk': 0, 'def': 90, 'hp_regen': 0}]"
553,ccecelyfc,Viking,1,108,"[{'id': 1, 'item_name': 'Vajra Sword', 'price': 111975, 'rarity': 4, 'type': 'Sword', 'atk': 195, 'def': 0, 'hp_regen': 0}]"
554,wmoakesfd,Bard,58,110,"[{'id': 1, 'item_name': 'Mid-Potion', 'price': 122949, 'rarity': 1, 'type': 'Armor', 'atk': 0, 'def': 0, 'hp_regen': 0}]"
555,dgergoletfe,Warrior,59,84,"[{'id': 1, 'item_name': 'Barrier Sphere', 'price': 165489, 'rarity': 3, 'type': 'Shield', 'atk': 0, 'def': 134, 'hp_regen': 0}, {'id': 2, 'item_name': 'Extortion of Vulnerabilities', 'price': 27344, 'rarity': 3, 'type': 'Shield', 'atk': 0, 'def': 45, 'hp_regen': 0}, {'id': 3, 'item_name': 'Barrier Sphere', 'price': 79510, 'rarity': 4, 'type': 'Beer', 'atk': 0, 'def': 0, 'hp_regen': 126}, {'id': 4, 'item_name': 'Elixir', 'price': 218662, 'rarity': 4, 'type': 'Boots', 'atk': 0, 'def': 0, 'hp_regen': 0}]"
556,nkindleyff,Ranger,25,53,[]
557,rcornilsfg,Druid,74,48,[]
558,lhymersfh,Hero,12,200,"[{'id': 1, 'item_name': 'Demonic Blitz', 'price': 153716, 'rarity': 3, 'type': 'Helmet', 'atk': 0, 'def': 0, 'hp_regen': 0}, {'id': 2, 'item_name': 'Mop', 'price': 124699, 'rarity': 2, 'type': 'Armor', 'atk': 0, 'def': 0, 'hp_regen': 0}, {'id': 3, 'item_name': 'Lapis', 'price': 53190, 'rarity': 1, 'type': 'Bow', 'atk': 156, 'def': 0, 'hp_regen': 0}, {'id': 4, 'item_name': 'Rain of Revival', 'price': 213148, 'rarity': 1, 'type': 'Pizza', 'atk': 0, 'def': 0, 'hp_regen': 130}]"
559,lcocklefi,Druid,10,81,"[{'id': 1, 'item_name': 'Wooden Sword', 'price': 244655, 'rarity': 3, 'type': 'Shield', 'atk': 0, 'def': 228, 'hp_regen': 0}, {'id': 2, 'item_name': 'Barrier Sphere', 'price': 51701, 'rarity': 3, 'type': 'Pizza', 'atk': 0, 'def': 0, 'hp_regen': 138}, {'id': 3, 'item_name': 'Seed', 'price': 10996, 'rarity': 1, 'type': 'Helmet', 'atk': 0, 'def': 0, 'hp_regen': 0}, {'id': 4, 'item_name': 'Energy Typhoon', 'price': 125240, 'rarity': 3, 'type': 'Armor', 'atk': 0, 'def': 0, 'hp_regen': 0}, {'id': 5, 'item_name': 'Seed', 'price': 195297, 'rarity': 2, 'type': 'Shield', 'atk': 0, 'def': 191, 'hp_regen': 0}]"
560,ccottillfj,Hero,20,63,[]
561,jhenzerfk,Necromancer,21,210,"[{'id': 1, 'item_name': 'Barrier Sphere', 'price': 210388, 'rarity': 5, 'type': 'Pizza', 'atk': 0, 'def': 0, 'hp_regen': 195}, {'id': 2, 'item_name': 'Demonic Blitz', 'price': 203944, 'rarity': 1, 'type': 'Helmet', 'atk': 0, 'def': 0, 'hp_regen': 0}, {'id': 3, 'item_name': '', 'price': 18818, 'rarity': 5, 'type': 'Gem', 'atk': 0, 'def': 0, 'hp_regen': 0}, {'id': 4, 'item_name': 'Seed', 'price': 73560, 'rarity': 5, 'type': 'Beer', 'atk': 0, 'def': 0, 'hp_regen': 136}]"
562,bwastellfl,Theif,9,66,"[{'id': 1, 'item_name': 'Mop', 'price': 66757, 'rarity': 5, 'type': 'Sword', 'atk': 18, 'def': 0, 'hp_regen': 0}]"
563,rellacombefm,Pirate,16,17,"[{'id': 1, 'item_name': 'Hi-Potion', 'price': 197859, 'rarity': 4, 'type': 'Helmet', 'atk': 0, 'def': 0, 'hp_regen': 0}, {'id': 2, 'item_name': 'Mage Barrage', 'price': 122787, 'rarity': 2, 'type': 'Gem', 'atk': 0, 'def': 0, 'hp_regen': 0}, {'id': 3, 'item_name': 'Dinoblade', 'price': 109175, 'rarity': 5, 'type': 'Key', 'atk': 0, 'def': 0, 'hp_regen': 0}]"
564,afoskettfn,Wizard,70,214,"[{'id': 1, 'item_name': '', 'price': 245881, 'rarity': 1, 'type': 'Pizza', 'atk': 0, 'def': 0, 'hp_regen': 117}]"
565,ddrustfo,Priest,7,220,[]
566,dswindallfp,Theif,29,102,"[{'id': 1, 'item_name': 'Sun Stone', 'price': 156991, 'rarity': 5, 'type': 'Spell', 'atk': 36, 'def': 0, 'hp_regen': 0}, {'id': 2, 'item_name': 'Extortion of Vulnerabilities', 'price': 22214, 'rarity': 4, 'type': 'Sword', 'atk': 78, 'def': 0, 'hp_regen': 0}]"
567,bislipfq,Hero,59,240,"[{'id': 1, 'item_name': 'Paralyzing of Rituals', 'price': 56059, 'rarity': 1, 'type': 'Cape', 'atk': 0, 'def': 158, 'hp_regen': 0}, {'id': 2, 'item_name': 'Barrier Sphere', 'price': 51919, 'rarity': 3, 'type': 'Sword', 'atk': 130, 'def': 0, 'hp_regen': 0}, {'id': 3, 'item_name': 'Stone Arm', 'price': 152858, 'rarity': 2, 'type': 'Key', 'atk': 0, 'def': 0, 'hp_regen': 0}]"
568,fyewenfr,Paladin,21,204,"[{'id': 1, 'item_name': '', 'price': 32455, 'rarity': 3, 'type': 'Armor', 'atk': 0, 'def': 0, 'hp_regen': 0}, {'id': 2, 'item_name': 'Demonic Blitz', 'price': 216475, 'rarity': 3, 'type': 'Map', 'atk': 0, 'def': 0, 'hp_regen': 0}, {'id': 3, 'item_name': 'Hymn of Water', 'price': 14513, 'rarity': 5, 'type': 'Boots', 'atk': 0, 'def': 0, 'hp_regen': 0}, {'id': 4, 'item_name': 'Paralyzing of Rituals', 'price': 204923, 'rarity': 5, 'type': 'Spell', 'atk': 47, 'def': 0, 'hp_regen': 0}]"
569,ilillecrapfs,Pirate,7,111,[]
570,rmcgaugieft,Wizard,41,53,"[{'id': 1, 'item_name': 'Elixir', 'price': 145821, 'rarity': 4, 'type': 'Key', 'atk': 0, 'def': 0, 'hp_regen': 0}]"
571,aeastlakefu,Wizard,76,170,"[{'id': 1, 'item_name': 'Stone Arm', 'price': 157654, 'rarity': 5, 'type': 'Key', 'atk': 0, 'def': 0, 'hp_regen': 0}, {'id': 2, 'item_name': '', 'price': 13551, 'rarity': 1, 'type': 'Beer', 'atk': 0, 'def': 0, 'hp_regen': 33}, {'id': 3, 'item_name': 'Wooden Sword', 'price': 120319, 'rarity': 1, 'type': 'Spell', 'atk': 146, 'def': 0, 'hp_regen': 0}, {'id': 4, 'item_name': 'Silver Sword', 'price': 183013, 'rarity': 3, 'type': 'Key', 'atk': 0, 'def': 0, 'hp_regen': 0}, {'id': 5, 'item_name': 'Extortion of Vulnerabilities', 'price': 155865, 'rarity': 5, 'type': 'Spell', 'atk': 118, 'def': 0, 'hp_regen': 0}]"
572,bvelasquezfv,Ninja,15,122,"[{'id': 1, 'item_name': 'Inferno', 'price': 67777, 'rarity': 5, 'type': 'Beer', 'atk': 0, 'def': 0, 'hp_regen': 189}]"
573,mmcnicklefw,Bard,60,34,"[{'id': 1, 'item_name': 'Lapis', 'price': 15469, 'rarity': 5, 'type': 'Beer', 'atk': 0, 'def': 0, 'hp_regen': 144}, {'id': 2, 'item_name': 'Potion', 'price': 36682, 'rarity': 2, 'type': 'Gem', 'atk': 0, 'def': 0, 'hp_regen': 0}]"
574,pbryersfx,Bard,21,153,"[{'id': 1, 'item_name': 'Prismastone', 'price': 254214, 'rarity': 2, 'type': 'Key', 'atk': 0, 'def': 0, 'hp_regen': 0}]"
575,ffarnfieldfy,Theif,11,254,"[{'id': 1, 'item_name': 'Elixir', 'price': 90435, 'rarity': 2, 'type': 'Armor', 'atk': 0, 'def': 0, 'hp_regen': 0}, {'id': 2, 'item_name': 'Demonic Blitz', 'price': 80699, 'rarity': 2, 'type': 'Cape', 'atk': 0, 'def': 37, 'hp_regen': 0}]"
576,cmckimmiefz,Viking,69,183,"[{'id': 1, 'item_name': 'Sun Stone', 'price': 159796, 'rarity': 5, 'type': 'Sword', 'atk': 110, 'def': 0, 'hp_regen': 0}, {'id': 2, 'item_name': 'Mid-Potion', 'price': 110782, 'rarity': 4, 'type': 'Helmet', 'atk': 0, 'def': 0, 'hp_regen': 0}, {'id': 3, 'item_name': 'Seed', 'price': 251464, 'rarity': 1, 'type': 'Key', 'atk': 0, 'def': 0, 'hp_regen': 0}, {'id': 4, 'item_name': 'Elixir', 'price': 185417, 'rarity': 1, 'type': 'Helmet', 'atk': 0, 'def': 0, 'hp_regen': 0}]"
577,ejewiseg0,Druid,18,215,"[{'id': 1, 'item_name': '', 'price': 187606, 'rarity': 3, 'type': 'Shield', 'atk': 0, 'def': 95, 'hp_regen': 0}, {'id': 2, 'item_name': 'Dreamseeker', 'price': 205848, 'rarity': 2, 'type': 'Gem', 'atk': 0, 'def': 0, 'hp_regen': 0}, {'id': 3, 'item_name': 'Mop', 'price': 137031, 'rarity': 4, 'type': 'Gem', 'atk': 0, 'def': 0, 'hp_regen': 0}]"
578,edarringtong1,Theif,11,153,[]
579,foakenfordg2,Warlord,75,91,"[{'id': 1, 'item_name': 'Demonic Blitz', 'price': 228317, 'rarity': 4, 'type': 'Gem', 'atk': 0, 'def': 0, 'hp_regen': 0}]"
580,rgennerichg3,Viking,64,164,"[{'id': 1, 'item_name': 'Mid-Potion', 'price': 81646, 'rarity': 2, 'type': 'Cape', 'atk': 0, 'def': 56, 'hp_regen': 0}, {'id': 2, 'item_name': 'Dinoblade', 'price': 231013, 'rarity': 5, 'type': 'Beer', 'atk': 0, 'def': 0, 'hp_regen': 134}, {'id': 3, 'item_name': 'Potion', 'price': 46127, 'rarity': 4, 'type': 'Key', 'atk': 0, 'def': 0, 'hp_regen': 0}]"
581,rcornewallg4,Warrior,74,219,"[{'id': 1, 'item_name': 'Carnage of Pride', 'price': 187996, 'rarity': 4, 'type': 'Map', 'atk': 0, 'def': 0, 'hp_regen': 0}, {'id': 2, 'item_name': 'Dreamseeker', 'price': 131672, 'rarity': 5, 'type': 'Helmet', 'atk': 0, 'def': 0, 'hp_regen': 0}, {'id': 3, 'item_name': 'Inferno', 'price': 203761, 'rarity': 3, 'type': 'Bow', 'atk': 31, 'def': 0, 'hp_regen': 0}, {'id': 4, 'item_name': 'Inferno', 'price': 20196, 'rarity': 4, 'type': 'Gem', 'atk': 0, 'def': 0, 'hp_regen': 0}, {'id': 5, 'item_name': 'Potion', 'price': 95879, 'rarity': 5, 'type': 'Cape', 'atk': 0, 'def': 104, 'hp_regen': 0}]"
582,glongworthyg5,Paladin,73,14,[]
583,tcholtong6,Warlord,57,189,"[{'id': 1, 'item_name': 'Energy Typhoon', 'price': 198043, 'rarity': 3, 'type': 'Sword', 'atk': 144, 'def': 0, 'hp_regen': 0}, {'id': 2, 'item_name': 'Paralyzing of Rituals', 'price': 198544, 'rarity': 1, 'type': 'Map', 'atk': 0, 'def': 0, 'hp_regen': 0}, {'id': 3, 'item_name': 'Wooden Sword', 'price': 193459, 'rarity': 4, 'type': 'Key', 'atk': 0, 'def': 0, 'hp_regen': 0}]"
584,wesmondeg7,Viking,8,18,"[{'id': 1, 'item_name': 'Mop', 'price': 127439, 'rarity': 5, 'type': 'Shield', 'atk': 0, 'def': 148, 'hp_regen': 0}, {'id': 2, 'item_name': 'Dreamseeker', 'price': 219812, 'rarity': 4, 'type': 'Key', 'atk': 0, 'def': 0, 'hp_regen': 0}]"
585,kstoffersg8,Druid,33,41,"[{'id': 1, 'item_name': 'Wooden Sword', 'price': 139074, 'rarity': 2, 'type': 'Beer', 'atk': 0, 'def': 0, 'hp_regen': 153}, {'id': 2, 'item_name': 'Silver Sword', 'price': 121999, 'rarity': 1, 'type': 'Bow', 'atk': 158, 'def': 0, 'hp_regen': 0}]"
586,tbottonerg9,Pirate,33,73,"[{'id': 1, 'item_name': 'Paralyzing of Rituals', 'price': 161111, 'rarity': 2, 'type': 'Helmet', 'atk': 0, 'def': 0, 'hp_regen': 0}, {'id': 2, 'item_name': 'Mid-Potion', 'price': 110902, 'rarity': 3, 'type': 'Key', 'atk': 0, 'def': 0, 'hp_regen': 0}]"
587,sreinga,Ninja,30,154,"[{'id': 1, 'item_name': 'Dinoblade', 'price': 59908, 'rarity': 3, 'type': 'Key', 'atk': 0, 'def': 0, 'hp_regen': 0}, {'id': 2, 'item_name': 'Silver Sword', 'price': 121194, 'rarity': 2, 'type': 'Sword', 'atk': 102, 'def': 0, 'hp_regen': 0}, {'id': 3, 'item_name': 'Seed', 'price': 327, 'rarity': 5, 'type': 'Sword', 'atk': 193, 'def': 0, 'hp_regen': 0}, {'id': 4, 'item_name': 'Mage Barrage', 'price': 100378, 'rarity': 5, 'type': 'Spell', 'atk': 216, 'def': 0, 'hp_regen': 0}, {'id': 5, 'item_name': 'Mop', 'price': 79199, 'rarity': 3, 'type': 'Spell', 'atk': 202, 'def': 0, 'hp_regen': 0}]"
588,amabeegb,Blade Dancer,40,39,"[{'id': 1, 'item_name': 'Potion', 'price': 153122, 'rarity': 5, 'type': 'Map', 'atk': 0, 'def': 0, 'hp_regen': 0}, {'id': 2, 'item_name': 'Potion', 'price': 242946, 'rarity': 5, 'type': 'Sword', 'atk': 237, 'def': 0, 'hp_regen': 0}, {'id': 3, 'item_name': 'Inferno', 'price': 224883, 'rarity': 1, 'type': 'Cape', 'atk': 0, 'def': 255, 'hp_regen': 0}, {'id': 4, 'item_name': 'Seed', 'price': 191563, 'rarity': 1, 'type': 'Pizza', 'atk': 0, 'def': 0, 'hp_regen': 72}]"
589,kspurriargc,Paladin,2,178,"[{'id': 1, 'item_name': 'Silver Sword', 'price': 94378, 'rarity': 4, 'type': 'Shield', 'atk': 0, 'def': 194, 'hp_regen': 0}, {'id': 2, 'item_name': 'Mid-Potion', 'price': 242673, 'rarity': 1, 'type': 'Boots', 'atk': 0, 'def': 0, 'hp_regen': 0}, {'id': 3, 'item_name': 'Mid-Potion', 'price': 179294, 'rarity': 2, 'type': 'Armor', 'atk': 0, 'def': 0, 'hp_regen': 0}]"
590,aconkiegd,Viking,12,238,"[{'id': 1, 'item_name': 'Silver Sword', 'price': 33678, 'rarity': 3, 'type': 'Boots', 'atk': 0, 'def': 0, 'hp_regen': 0}]"
591,fclulowge,Theif,68,24,"[{'id': 1, 'item_name': 'Carnage of Pride', 'price': 137727, 'rarity': 5, 'type': 'Beer', 'atk': 0, 'def': 0, 'hp_regen': 119}, {'id': 2, 'item_name': 'Hymn of Water', 'price': 217391, 'rarity': 2, 'type': 'Beer', 'atk': 0, 'def': 0, 'hp_regen': 81}, {'id': 3, 'item_name': 'Hi-Potion', 'price': 217419, 'rarity': 2, 'type': 'Map', 'atk': 0, 'def': 0, 'hp_regen': 0}]"
592,rmordongf,Paladin,71,140,"[{'id': 1, 'item_name': 'Hi-Potion', 'price': 168624, 'rarity': 5, 'type': 'Pizza', 'atk': 0, 'def': 0, 'hp_regen': 232}]"
593,pstickingsgg,Paladin,76,149,[]
594,omurreygh,Necromancer,47,174,"[{'id': 1, 'item_name': 'Silver Sword', 'price': 254126, 'rarity': 5, 'type': 'Armor', 'atk': 0, 'def': 0, 'hp_regen': 0}, {'id': 2, 'item_name': 'Vajra Sword', 'price': 211042, 'rarity': 4, 'type': 'Shield', 'atk': 0, 'def': 40, 'hp_regen': 0}, {'id': 3, 'item_name': 'Rain of Revival', 'price': 77473, 'rarity': 4, 'type': 'Shield', 'atk': 0, 'def': 168, 'hp_regen': 0}]"
595,phendrichgi,Theif,38,175,"[{'id': 1, 'item_name': 'Lapis', 'price': 200474, 'rarity': 5, 'type': 'Key', 'atk': 0, 'def': 0, 'hp_regen': 0}, {'id': 2, 'item_name': 'Mop', 'price': 223441, 'rarity': 4, 'type': 'Pizza', 'atk': 0, 'def': 0, 'hp_regen': 66}, {'id': 3, 'item_name': 'Mop', 'price': 166221, 'rarity': 2, 'type': 'Sword', 'atk': 222, 'def': 0, 'hp_regen': 0}, {'id': 4, 'item_name': 'Extortion of Vulnerabilities', 'price': 6875, 'rarity': 3, 'type': 'Key', 'atk': 0, 'def': 0, 'hp_regen': 0}, {'id': 5, 'item_name': 'Vajra Sword', 'price': 67614, 'rarity': 5, 'type': 'Sword', 'atk': 255, 'def': 0, 'hp_regen': 0}]"
596,asemourgj,Paladin,41,168,"[{'id': 1, 'item_name': 'Slasher', 'price': 213889, 'rarity': 4, 'type': 'Gem', 'atk': 0, 'def': 0, 'hp_regen': 0}]"
597,abrakergk,Paladin,19,65,"[{'id': 1, 'item_name': '', 'price': 100445, 'rarity': 2, 'type': 'Pizza', 'atk': 0, 'def': 0, 'hp_regen': 207}, {'id': 2, 'item_name': 'Hi-Potion', 'price': 111259, 'rarity': 4, 'type': 'Bow', 'atk': 84, 'def': 0, 'hp_regen': 0}, {'id': 3, 'item_name': 'Demonic Blitz', 'price': 129329, 'rarity': 4, 'type': 'Helmet', 'atk': 0, 'def': 0, 'hp_regen': 0}, {'id': 4, 'item_name': 'Extortion of Vulnerabilities', 'price': 3309, 'rarity': 4, 'type': 'Pizza', 'atk': 0, 'def': 0, 'hp_regen': 90}]"
598,azarbgl,Blade Dancer,8,120,[]
599,mhollowgm,Ranger,16,31,"[{'id': 1, 'item_name': 'Mop', 'price': 35282, 'rarity': 3, 'type': 'Shield', 'atk': 0, 'def': 113, 'hp_regen': 0}]"
600,dgreiggn,Warlord,72,104,"[{'id': 1, 'item_name': 'Extortion of Vulnerabilities', 'price': 245509, 'rarity': 1, 'type': 'Cape', 'atk': 0, 'def': 31, 'hp_regen': 0}, {'id': 2, 'item_name': 'Lapis', 'price': 98196, 'rarity': 4, 'type': 'Pizza', 'atk': 0, 'def': 0, 'hp_regen': 218}]"
601,aconnoldgo,Necromancer,64,174,"[{'id': 1, 'item_name': 'Paralyzing of Rituals', 'price': 8448, 'rarity': 1, 'type': 'Helmet', 'atk': 0, 'def': 0, 'hp_regen': 0}, {'id': 2, 'item_name': 'Silver Sword', 'price': 50561, 'rarity': 4, 'type': 'Boots', 'atk': 0, 'def': 0, 'hp_regen': 0}, {'id': 3, 'item_name': 'Lapis', 'price': 255810, 'rarity': 1, 'type': 'Pizza', 'atk': 0, 'def': 0, 'hp_regen': 190}]"
602,bnibleygp,Viking,15,159,[]
603,skaufmangq,Warrior,7,129,"[{'id': 1, 'item_name': 'Stone Arm', 'price': 243103, 'rarity': 1, 'type': 'Bow', 'atk': 35, 'def': 0, 'hp_regen': 0}, {'id': 2, 'item_name': 'Hi-Potion', 'price': 50031, 'rarity': 3, 'type': 'Armor', 'atk': 0, 'def': 0, 'hp_regen': 0}, {'id': 3, 'item_name': 'Silver Sword', 'price': 195582, 'rarity': 5, 'type': 'Shield', 'atk': 0, 'def': 174, 'hp_regen': 0}, {'id': 4, 'item_name': 'Rain of Revival', 'price': 72933, 'rarity': 2, 'type': 'Helmet', 'atk': 0, 'def': 0, 'hp_regen': 0}]"
604,hgehringergr,Warlord,19,37,[]
605,tdelonggs,Pirate,8,62,[]
606,edarrellgt,Blade Dancer,5,242,"[{'id': 1, 'item_name': 'Prismastone', 'price': 91746, 'rarity': 1, 'type': 'Pizza', 'atk': 0, 'def': 0, 'hp_regen': 79}, {'id': 2, 'item_name': 'Vajra Sword', 'price': 217667, 'rarity': 4, 'type': 'Cape', 'atk': 0, 'def': 124, 'hp_regen': 0}, {'id': 3, 'item_name': 'Mage Barrage', 'price': 90253, 'rarity': 2, 'type': 'Map', 'atk': 0, 'def': 0, 'hp_regen': 0}, {'id': 4, 'item_name': 'Paralyzing of Rituals', 'price': 140304, 'rarity': 4, 'type': 'Key', 'atk': 0, 'def': 0, 'hp_regen': 0}, {'id': 5, 'item_name': 'Stone Arm', 'price': 7448, 'rarity': 1, 'type': 'Cape', 'atk': 0, 'def': 124, 'hp_regen': 0}]"
607,jgawthropegu,Spellcaster,37,148,"[{'id': 1, 'item_name': 'Paralyzing of Rituals', 'price': 9858, 'rarity': 4, 'type': 'Bow', 'atk': 204, 'def': 0, 'hp_regen': 0}]"
608,dcashellgv,Blade Dancer,5,14,"[{'id': 1, 'item_name': 'Demonic Blitz', 'price': 11505, 'rarity': 2, 'type': 'Boots', 'atk': 0, 'def': 0, 'hp_regen': 0}]"
609,vpaddengw,Wizard,68,200,"[{'id': 1, 'item_name': 'Barrier Sphere', 'price': 45000, 'rarity': 2, 'type': 'Sword', 'atk': 65, 'def': 0, 'hp_regen': 0}, {'id': 2, 'item_name': 'Vajra Sword', 'price': 234596, 'rarity': 1, 'type': 'Helmet', 'atk': 0, 'def': 0, 'hp_regen': 0}, {'id': 3, 'item_name': 'Lapis', 'price': 55212, 'rarity': 4, 'type': 'Map', 'atk': 0, 'def': 0, 'hp_regen': 0}, {'id': 4, 'item_name': 'Mid-Potion', 'price': 79600, 'rarity': 2, 'type': 'Shield', 'atk': 0, 'def': 231, 'hp_regen': 0}, {'id': 5, 'item_name': '', 'price': 40887, 'rarity': 1, 'type': 'Sword', 'atk': 240, 'def': 0, 'hp_regen': 0}]"
610,gtitchenergx,Hero,58,110,"[{'id': 1, 'item_name': 'Inferno', 'price': 87387, 'rarity': 5, 'type': 'Gem', 'atk': 0, 'def': 0, 'hp_regen': 0}]"
611,acristofalogy,Wizard,38,129,"[{'id': 1, 'item_name': 'Silver Sword', 'price': 199815, 'rarity': 2, 'type': 'Key', 'atk': 0, 'def': 0, 'hp_regen': 0}]"
612,erennygz,Spellcaster,69,134,"[{'id': 1, 'item_name': 'Seed', 'price': 197747, 'rarity': 4, 'type': 'Spell', 'atk': 214, 'def': 0, 'hp_regen': 0}, {'id': 2, 'item_name': 'Dreamseeker', 'price': 227429, 'rarity': 3, 'type': 'Pizza', 'atk': 0, 'def': 0, 'hp_regen': 127}]"
613,elanmeidh0,Warrior,55,67,"[{'id': 1, 'item_name': 'Demonic Blitz', 'price': 29929, 'rarity': 4, 'type': 'Beer', 'atk': 0, 'def': 0, 'hp_regen': 55}]"
614,dgreenwayh1,Viking,31,244,[]
615,lwalkloth2,Wizard,59,78,"[{'id': 1, 'item_name': 'Prismastone', 'price': 247978, 'rarity': 2, 'type': 'Helmet', 'atk': 0, 'def': 0, 'hp_regen': 0}, {'id': 2, 'item_name': 'Extinguish', 'price': 176803, 'rarity': 4, 'type': 'Map', 'atk': 0, 'def': 0, 'hp_regen': 0}, {'id': 3, 'item_name': 'Mid-Potion', 'price': 82237, 'rarity': 4, 'type': 'Shield', 'atk': 0, 'def': 34, 'hp_regen': 0}, {'id': 4, 'item_name': 'Mop', 'price': 15351, 'rarity': 5, 'type': 'Map', 'atk': 0, 'def': 0, 'hp_regen': 0}]"
